# retail_sha256=5ba821f37356d2da0e1eb907de28b2708714d6e2604b5caef3daf4284b9af7d3
rva	file_offset	section	encoding	byte_length	text
0x1c60f0	0x1c48f0	.data	ascii	0x9	PC_Danath
0x1c60fc	0x1c48fc	.data	ascii	0x8	PC_Naira
0x1c6108	0x1c4908	.data	ascii	0xa	PC_Fergard
0x1c6114	0x1c4914	.data	ascii	0xb	PC_Reniesta
0x1c6120	0x1c4920	.data	ascii	0xb	PlasmaSword
0x1c612c	0x1c492c	.data	ascii	0xf	Quest Documents
0x1c613c	0x1c493c	.data	ascii	0x1f	Oops - player has no groups %-[
0x1c615c	0x1c495c	.data	ascii	0x30	Warning - no drop location in .alm - random used
0x1c6190	0x1c4990	.data	ascii	0x36	Error - can't place hero from previous mission on map.
0x1c61c8	0x1c49c8	.data	ascii	0x6	Humans
0x1c61d0	0x1c49d0	.data	ascii	0xf	 have no unit #
0x1c61e0	0x1c49e0	.data	ascii	0x14	Order error: Player 
0x1c61f8	0x1c49f8	.data	ascii	0x1c	Order error: no such Player 
0x1c6218	0x1c4a18	.data	ascii	0x8	#create 
0x1c6224	0x1c4a24	.data	ascii	0x4	Gold
0x1c622c	0x1c4a2c	.data	ascii	0x8	#modify 
0x1c6238	0x1c4a38	.data	ascii	0x4	self
0x1c6240	0x1c4a40	.data	ascii	0x4	self
0x1c6248	0x1c4a48	.data	ascii	0x4	army
0x1c6250	0x1c4a50	.data	ascii	0x4	army
0x1c6258	0x1c4a58	.data	ascii	0x4	+god
0x1c6260	0x1c4a60	.data	ascii	0x7	+spell 
0x1c6268	0x1c4a68	.data	ascii	0x7	+spell 
0x1c6270	0x1c4a70	.data	ascii	0x7	+spells
0x1c6278	0x1c4a78	.data	ascii	0xa	+knowledge
0x1c6284	0x1c4a84	.data	ascii	0x8	#summon 
0x1c6290	0x1c4a90	.data	ascii	0x4	hero
0x1c6298	0x1c4a98	.data	ascii	0x8	#killall
0x1c62a4	0x1c4aa4	.data	ascii	0x9	#kill all
0x1c62b0	0x1c4ab0	.data	ascii	0xe	#kill cheaters
0x1c62c0	0x1c4ac0	.data	ascii	0x6	#kill 
0x1c62c8	0x1c4ac8	.data	ascii	0xb	#pickup all
0x1c62d4	0x1c4ad4	.data	ascii	0x13	All sacks picked up
0x1c62e8	0x1c4ae8	.data	ascii	0x9	#show map
0x1c62f4	0x1c4af4	.data	ascii	0x9	#hide map
0x1c6300	0x1c4b00	.data	ascii	0x8	#victory
0x1c630c	0x1c4b0c	.data	ascii	0x7	#event 
0x1c6314	0x1c4b14	.data	ascii	0x8	#Chicken
0x1c6320	0x1c4b20	.data	ascii	0x11	 enable cheating.
0x1c6334	0x1c4b34	.data	ascii	0x7	Player 
0x1c6340	0x1c4b40	.data	ascii	0x12	Sack not found at 
0x1c6354	0x1c4b54	.data	ascii	0xd	No building #
0x1c6364	0x1c4b64	.data	ascii	0x15	defend location comes
0x1c637c	0x1c4b7c	.data	ascii	0x25	Invalid pickup order - no sack there.
0x1c63a4	0x1c4ba4	.data	ascii	0x31	Error - Trying to takeoff armor from non humanoid
0x1c63d8	0x1c4bd8	.data	ascii	0x1c	Order error: no such Player 
0x1c63f8	0x1c4bf8	.data	ascii	0xc	 unprocessed
0x1c6408	0x1c4c08	.data	ascii	0x21	Request to set unknown parameter 
0x1c642c	0x1c4c2c	.data	ascii	0x9	%d|%s: %s
0x1c6438	0x1c4c38	.data	ascii	0x1b	Loading not suppported now.
0x1c6454	0x1c4c54	.data	ascii	0x18	Client request shutdown.
0x1c6470	0x1c4c70	.data	ascii	0x12	Incorrect password
0x1c6484	0x1c4c84	.data	ascii	0xf	chr\\%s\\%u%u.chr
0x1c6494	0x1c4c94	.data	ascii	0xf	chr\\%s\\lockflag
0x1c64a4	0x1c4ca4	.data	ascii	0x8	%u%u.chr
0x1c64b0	0x1c4cb0	.data	ascii	0x37	Characters created outside this server are not accepted
0x1c64e8	0x1c4ce8	.data	ascii	0x22	Invalid character joined the game.
0x1c650c	0x1c4d0c	.data	ascii	0x4	Self
0x1c6514	0x1c4d14	.data	ascii	0x16	Logic - Mission Failed
0x1c652c	0x1c4d2c	.data	ascii	0x18	Logic - Mission Complete
0x1c6548	0x1c4d48	.data	ascii	0x1d	Oops - some units still left.
0x1c6568	0x1c4d68	.data	ascii	0x1c	...waiting for new heroes...
0x1c6588	0x1c4d88	.data	ascii	0x9	Stats.lst
0x1c6594	0x1c4d94	.data	ascii	0x2d	=============================================
0x1c65c4	0x1c4dc4	.data	ascii	0x12	Session statistic.
0x1c65e0	0x1c4de0	.data	ascii	0xb	Map used : 
0x1c65ec	0x1c4dec	.data	ascii	0x4a	Game lasts approximatly for %d hours %02d minutes %02d seconds  (%d Turns)
0x1c663c	0x1c4e3c	.data	ascii	0x28	Current number of players in the game : 
0x1c666c	0x1c4e6c	.data	ascii	0x11	Alive Monsters : 
0x1c6681	0x1c4e81	.data	ascii	0x10	Monster\t\t\tKilled
0x1c6694	0x1c4e94	.data	ascii	0x9	%-24s %5d
0x1c66a0	0x1c4ea0	.data	ascii	0x18	Total Dead Monsters\t %5d
0x1c66bd	0x1c4ebd	.data	ascii	0x12	Players statistics
0x1c66d4	0x1c4ed4	.data	ascii	0x8	 enemies
0x1c66e0	0x1c4ee0	.data	ascii	0x5	  ===
0x1c66e6	0x1c4ee6	.data	ascii	0x6	kills 
0x1c66f0	0x1c4ef0	.data	ascii	0x5	===  
0x1c66fd	0x1c4efd	.data	ascii	0x1f	========  Best Rating  ========
0x1c6720	0x1c4f20	.data	ascii	0x9	%-23s %7d
0x1c672d	0x1c4f2d	.data	ascii	0x1f	=======  Most Violent  ========
0x1c6750	0x1c4f50	.data	ascii	0x9	%-23s %7d
0x1c675d	0x1c4f5d	.data	ascii	0x1f	======  Most Expirienced ======
0x1c6780	0x1c4f80	.data	ascii	0x9	%-23s %7d
0x1c678c	0x1c4f8c	.data	ascii	0xc	max HP   %5d
0x1c679c	0x1c4f9c	.data	ascii	0xc	to Hit   %5d
0x1c67ac	0x1c4fac	.data	ascii	0xc	AC       %5d
0x1c67bc	0x1c4fbc	.data	ascii	0xc	Kills    %5d
0x1c67cc	0x1c4fcc	.data	ascii	0xc	Rating   %5d
0x1c67dc	0x1c4fdc	.data	ascii	0x1a	StaticData files not found
0x1c67f8	0x1c4ff8	.data	ascii	0x12	Parsing .csv files
0x1c680c	0x1c500c	.data	ascii	0x18	Error loading .csv files
0x1c6828	0x1c5028	.data	ascii	0x15	Writing new .bin file
0x1c6840	0x1c5040	.data	ascii	0xa	 not found
0x1c684c	0x1c504c	.data	ascii	0xd	Error - file 
0x1c685c	0x1c505c	.data	ascii	0xa	Spells.csv
0x1c686c	0x1c506c	.data	ascii	0xa	Armors.csv
0x1c6878	0x1c5078	.data	ascii	0xd	Materials.csv
0x1c6888	0x1c5088	.data	ascii	0xa	Shapes.csv
0x1c6894	0x1c5094	.data	ascii	0x9	Magic.csv
0x1c68a0	0x1c50a0	.data	ascii	0xb	Weapons.csv
0x1c68ac	0x1c50ac	.data	ascii	0xb	Shields.csv
0x1c68b8	0x1c50b8	.data	ascii	0xf	Magic Items.csv
0x1c68c8	0x1c50c8	.data	ascii	0x9	Units.csv
0x1c68d8	0x1c50d8	.data	ascii	0x4	goto
0x1c68e0	0x1c50e0	.data	ascii	0xa	Humans.csv
0x1c68f0	0x1c50f0	.data	ascii	0xd	Buildings.csv
0x1c6900	0x1c5100	.data	ascii	0x8	Data.bin
0x1c690c	0x1c510c	.data	ascii	0x9	World.res
0x1c6918	0x1c5118	.data	ascii	0x13	World\\Data\\Data.bin
0x1c692c	0x1c512c	.data	ascii	0x14	Loading static data.
0x1c6944	0x1c5144	.data	ascii	0x8	Data.bin
0x1c6950	0x1c5150	.data	ascii	0x14	Invalid or outdated 
0x1c6968	0x1c5168	.data	ascii	0x8	Data.bin
0x1c6974	0x1c5174	.data	ascii	0x7	Leather
0x1c697c	0x1c517c	.data	ascii	0x5	Soft 
0x1c6984	0x1c5184	.data	ascii	0x4	Wood
0x1c698c	0x1c518c	.data	ascii	0x7	Wooden 
0x1c6994	0x1c5194	.data	ascii	0x9	Items.reg
0x1c69a0	0x1c51a0	.data	ascii	0xa	Shapes.reg
0x1c69ac	0x1c51ac	.data	ascii	0xd	Materials.reg
0x1c69bc	0x1c51bc	.data	ascii	0xd	Buildings.reg
0x1c69cc	0x1c51cc	.data	ascii	0xa	Spells.reg
0x1c69d8	0x1c51d8	.data	ascii	0x10	Data_updated.lst
0x1c69ec	0x1c51ec	.data	ascii	0xe	.reg processed
0x1c69fc	0x1c51fc	.data	ascii	0x7	 Shield
0x1c6a04	0x1c5204	.data	ascii	0xd	Invalid item 
0x1c6a18	0x1c5218	.data	ascii	0x17	\t\tTable of Armor Items.
0x1c6a35	0x1c5235	.data	ascii	0x5	Armor
0x1c6a51	0x1c5251	.data	ascii	0x7	Shields
0x1c6a75	0x1c5275	.data	ascii	0x8	Material
0x1c6ac5	0x1c52c5	.data	ascii	0x1f	\t\t\t\t\t\tSlash\tPierce\tCrush\tAbsorb
0x1c6b04	0x1c5304	.data	ascii	0x5	blade
0x1c6b10	0x1c5310	.data	ascii	0x5	crush
0x1c6b18	0x1c5318	.data	ascii	0x4	pike
0x1c6b20	0x1c5320	.data	ascii	0x5	shoot
0x1c6b28	0x1c5328	.data	ascii	0x4	fire
0x1c6b30	0x1c5330	.data	ascii	0x5	water
0x1c6b3c	0x1c533c	.data	ascii	0x5	earth
0x1c6b44	0x1c5344	.data	ascii	0x6	astral
0x1c6b4c	0x1c534c	.data	ascii	0x4	Name
0x1c6b54	0x1c5354	.data	ascii	0x5	Armor
0x1c6b5c	0x1c535c	.data	ascii	0x6	Poison
0x1c6b64	0x1c5364	.data	ascii	0x4	Cold
0x1c6b70	0x1c5370	.data	ascii	0x7	nothing
0x1c6b78	0x1c5378	.data	ascii	0x6	Parent
0x1c6b80	0x1c5380	.data	ascii	0x7	nothing
0x1c6b88	0x1c5388	.data	ascii	0x7	nothing
0x1c6b90	0x1c5390	.data	ascii	0x7	nothing
0x1c6b98	0x1c5398	.data	ascii	0x7	nothing
0x1c6ba0	0x1c53a0	.data	ascii	0x6	Weapon
0x1c6ba8	0x1c53a8	.data	ascii	0x7	nothing
0x1c6bb0	0x1c53b0	.data	ascii	0x7	nothing
0x1c6bb8	0x1c53b8	.data	ascii	0x6	Shield
0x1c6bc0	0x1c53c0	.data	ascii	0x7	nothing
0x1c6bc8	0x1c53c8	.data	ascii	0x5	Armor
0x1c6bd0	0x1c53d0	.data	ascii	0x4	Unit
0x1c6bd8	0x1c53d8	.data	ascii	0xc	Spell Effect
0x1c6be8	0x1c53e8	.data	ascii	0x5	Point
0x1c6bf0	0x1c53f0	.data	ascii	0x5	Round
0x1c6bf8	0x1c53f8	.data	ascii	0x4	Long
0x1c6c00	0x1c5400	.data	ascii	0x5	Phase
0x1c6c08	0x1c5408	.data	ascii	0xc	Hang On Unit
0x1c6c18	0x1c5418	.data	ascii	0x20	Mission description loaded from 
0x1c6c3c	0x1c543c	.data	ascii	0xb	WARNING! : 
0x1c6c48	0x1c5448	.data	ascii	0xb	WARNING! : 
0x1c6c54	0x1c5454	.data	ascii	0xb	Humans.Hero
0x1c6c60	0x1c5460	.data	ascii	0x4	Name
0x1c6c68	0x1c5468	.data	ascii	0x4	Bag.
0x1c6c70	0x1c5470	.data	ascii	0x5	Armor
0x1c6c78	0x1c5478	.data	ascii	0x6	Weapon
0x1c6c80	0x1c5480	.data	ascii	0x6	Shield
0x1c6c88	0x1c5488	.data	ascii	0x4	Item
0x1c6c90	0x1c5490	.data	ascii	0x14	 parsed - discarded.
0x1c6ca8	0x1c54a8	.data	ascii	0xf	Strange string 
0x1c6cb8	0x1c54b8	.data	ascii	0x14	 loaded - discarded.
0x1c6cd0	0x1c54d0	.data	ascii	0xd	Strange item 
0x1c6ce0	0x1c54e0	.data	ascii	0xb	] not found
0x1c6cec	0x1c54ec	.data	ascii	0x18	Patrol path in section [
0x1c6d08	0x1c5508	.data	ascii	0x7	] line 
0x1c6d10	0x1c5510	.data	ascii	0x17	Error in patrol point [
0x1c6d28	0x1c5528	.data	ascii	0x13	Patrol path loaded.
0x1c6d3c	0x1c553c	.data	ascii	0x9	Scenario\\
0x1c6d48	0x1c5548	.data	ascii	0xe	File not found
0x1c6d58	0x1c5558	.data	ascii	0xe	Not a map file
0x1c6d68	0x1c5568	.data	ascii	0x12	Wrong block number
0x1c6d7c	0x1c557c	.data	ascii	0x24	Map version too new (update loader!)
0x1c6da4	0x1c55a4	.data	ascii	0x15	Tiles block not found
0x1c6dbc	0x1c55bc	.data	ascii	0x19	Altitudes block not found
0x1c6dd8	0x1c55d8	.data	ascii	0xd	Unknown error
0x1c6de8	0x1c55e8	.data	ascii	0x5	, in 
0x1c6df0	0x1c55f0	.data	ascii	0xb	Map error :
0x1c6dfc	0x1c55fc	.data	ascii	0x4	Self
0x1c6e04	0x1c5604	.data	ascii	0x31	Warning - Building without owner have been loaded
0x1c6e38	0x1c5638	.data	ascii	0x24	Can't resolve player %d for unit %d.
0x1c6e60	0x1c5660	.data	ascii	0x1f	Invalid unit %d during loading.
0x1c6e80	0x1c5680	.data	ascii	0x37	Can't place unit %d during loading on the tile(%d, %d).
0x1c6eb8	0x1c56b8	.data	ascii	0x16	Can't resolve unit %d.
0x1c6ed0	0x1c56d0	.data	ascii	0x16	Can't resolve hero %d.
0x1c6eec	0x1c56ec	.data	ascii	0x18	Can't resolve player %d.
0x1c6f08	0x1c5708	.data	ascii	0x17	Can't resolve group %d.
0x1c6f20	0x1c5720	.data	ascii	0x1a	Can't resolve building %d.
0x1c6f3c	0x1c573c	.data	ascii	0x1e	Failed to create instant %d %s
0x1c6f5c	0x1c575c	.data	ascii	0x1a	Can't resolve building %d.
0x1c6f78	0x1c5778	.data	ascii	0x1c	Failed to create check %d %s
0x1c6f98	0x1c5798	.data	ascii	0x36	Reference to suspicsious instant (%d) from pattern %d.
0x1c6fd0	0x1c57d0	.data	ascii	0x24	Can't resolve unit %d for spellbook.
0x1c6ff8	0x1c57f8	.data	ascii	0x2f	Can't resolve building %d for building - caster
0x1c7028	0x1c5828	.data	ascii	0x1e	CBufferManager::ReceiveData().
0x1c7047	0x1c5847	.data	ascii	0x1e	Error during unpacking buffer.
0x1c7068	0x1c5868	.data	ascii	0xb	Packer1.dat
0x1c7074	0x1c5874	.data	ascii	0xb	Packer2.dat
0x1c7080	0x1c5880	.data	ascii	0x1d	CHLDriver::InitCompressors().
0x1c709e	0x1c589e	.data	ascii	0x20	Unable to read statsitics files.
0x1c70c0	0x1c58c0	.data	ascii	0xb	Packer1.dat
0x1c70cc	0x1c58cc	.data	ascii	0xb	Packer2.dat
0x1c70d8	0x1c58d8	.data	ascii	0x27	CHLDriver::SaveCompressorsStatistics().
0x1c7100	0x1c5900	.data	ascii	0x20	Unable to read statsitics files.
0x1c7124	0x1c5924	.data	ascii	0x2f	Error - notify about shop table contents to all
0x1c7154	0x1c5954	.data	ascii	0x29	Error - notify about shop contents to all
0x1c7180	0x1c5980	.data	ascii	0x16	Token Change with NULL
0x1c7198	0x1c5998	.data	ascii	0x16	Drv: unknown cmd type!
0x1c71b0	0x1c59b0	.data	ascii	0x6	TCP/IP
0x1c71b8	0x1c59b8	.data	ascii	0x1d	CLlDriver::GetPossibleModems.
0x1c71d6	0x1c59d6	.data	ascii	0x21	Unable to create DirectPlayLobby.
0x1c71fc	0x1c59fc	.data	ascii	0x1d	CLlDriver::GetPossibleModems.
0x1c721a	0x1c5a1a	.data	ascii	0x1c	Unable to create DirectPlay.
0x1c7238	0x1c5a38	.data	ascii	0x1d	CLlDriver::GetPossibleModems.
0x1c7256	0x1c5a56	.data	ascii	0x20	Unable to initialize DirectPlay.
0x1c7278	0x1c5a78	.data	ascii	0x1d	CLlDriver::GetPossibleModems.
0x1c7296	0x1c5a96	.data	ascii	0x16	Unable to enum modems.
0x1c72b0	0x1c5ab0	.data	ascii	0x1d	CLlDriver::GetPossibleModems.
0x1c72ce	0x1c5ace	.data	ascii	0x19	Unable to enum modems(2).
0x1c72ec	0x1c5aec	.data	ascii	0xd	IPINFO.$$$$$$
0x1c7300	0x1c5b00	.data	ascii	0xc	IPConfig.exe
0x1c7310	0x1c5b10	.data	ascii	0xc	WinIpCfg.exe
0x1c7320	0x1c5b20	.data	ascii	0x6	/BATCH
0x1c7328	0x1c5b28	.data	ascii	0x4	/ALL
0x1c7334	0x1c5b34	.data	ascii	0xb	Description
0x1c7340	0x1c5b40	.data	ascii	0x7	0.0.0.0
0x1c7348	0x1c5b48	.data	ascii	0xa	IP Address
0x1c7354	0x1c5b54	.data	ascii	0xf	Default adapter
0x1c7364	0x1c5b64	.data	ascii	0x7	0.0.0.0
0x1c736c	0x1c5b6c	.data	ascii	0x4	COM1
0x1c7374	0x1c5b74	.data	ascii	0x4	COM2
0x1c737c	0x1c5b7c	.data	ascii	0x4	COM3
0x1c7384	0x1c5b84	.data	ascii	0x4	COM4
0x1c738c	0x1c5b8c	.data	ascii	0x19	CLlDriver::StartServer().
0x1c73a6	0x1c5ba6	.data	ascii	0x1e	Unable to connect over TCP/IP.
0x1c73c8	0x1c5bc8	.data	ascii	0x19	CLlDriver::StartServer().
0x1c73e2	0x1c5be2	.data	ascii	0x22	Unable to connect over DirectPlay.
0x1c7408	0x1c5c08	.data	ascii	0x1f	CLlDriver::PrepareForConnect().
0x1c7428	0x1c5c28	.data	ascii	0x2b	Unable to initialize DirectPlay connection.
0x1c7458	0x1c5c58	.data	ascii	0x1f	CLlDriver::PrepareForConnect().
0x1c7478	0x1c5c78	.data	ascii	0x13	Unable to get caps.
0x1c7490	0x1c5c90	.data	ascii	0x1e	CLlDriver::GetActiveServers().
0x1c74af	0x1c5caf	.data	ascii	0x13	Unable to get caps.
0x1c74c4	0x1c5cc4	.data	ascii	0x15	CLlDriver::Connect().
0x1c74da	0x1c5cda	.data	ascii	0x1e	Unable to connect over TCP/IP.
0x1c74fc	0x1c5cfc	.data	ascii	0x15	CLlDriver::Connect().
0x1c7512	0x1c5d12	.data	ascii	0x22	Unable to connect over DirectPlay.
0x1c7538	0x1c5d38	.data	ascii	0x21	CLlDriver::GetClientBySocketId().
0x1c755a	0x1c5d5a	.data	ascii	0x1c	Connection with client lost.
0x1c7578	0x1c5d78	.data	ascii	0x16	CLlDriver::SendData().
0x1c758f	0x1c5d8f	.data	ascii	0x10	Connection lost.
0x1c75a4	0x1c5da4	.data	ascii	0x16	CLlDriver::SendData().
0x1c75bb	0x1c5dbb	.data	ascii	0x1c	Connection with client lost.
0x1c75dc	0x1c5ddc	.data	ascii	0x16	CLlDriver::SendData().
0x1c75f3	0x1c5df3	.data	ascii	0x10	Connection lost.
0x1c7608	0x1c5e08	.data	ascii	0x19	CLlDriverRecvThreadTcp().
0x1c7622	0x1c5e22	.data	ascii	0x19	Received invalid message.
0x1c7640	0x1c5e40	.data	ascii	0x1b	CLlDriverAcceptThreadTcp().
0x1c765c	0x1c5e5c	.data	ascii	0x20	Unable to accept new connection.
0x1c7680	0x1c5e80	.data	ascii	0x1b	CLlDriverAcceptThreadTcp().
0x1c769c	0x1c5e9c	.data	ascii	0x1a	Client connection refused.
0x1c76b8	0x1c5eb8	.data	ascii	0x19	CLlDriverAcceptThreadTcp.
0x1c76d2	0x1c5ed2	.data	ascii	0x2a	Unable to begin new thread for connection.
0x1c7700	0x1c5f00	.data	ascii	0x19	CLlDriverPingThreadTcp().
0x1c771a	0x1c5f1a	.data	ascii	0x20	Unable to accept new connection.
0x1c773c	0x1c5f3c	.data	ascii	0x18	CLlDriverRecvThreadDp().
0x1c7755	0x1c5f55	.data	ascii	0x20	Error during recieving messages.
0x1c7778	0x1c5f78	.data	ascii	0x19	CLlDriver::StartServerDP.
0x1c7792	0x1c5f92	.data	ascii	0x2b	Unable to initialize DirectPlay connection.
0x1c77c0	0x1c5fc0	.data	ascii	0x19	CLlDriver::StartServerDp.
0x1c77da	0x1c5fda	.data	ascii	0x13	Unable to get caps.
0x1c77f0	0x1c5ff0	.data	ascii	0x1b	CLlDriver::StartServerDp().
0x1c780c	0x1c600c	.data	ascii	0x22	Unsupported number of connections.
0x1c7830	0x1c6030	.data	ascii	0x1b	CLlDriver::StartServerDp().
0x1c784c	0x1c604c	.data	ascii	0x18	Unable to create events.
0x1c7868	0x1c6068	.data	ascii	0x1b	CLlDriver::StartServerDp().
0x1c7884	0x1c6084	.data	ascii	0x24	Unable to create DirectPlay session.
0x1c78ac	0x1c60ac	.data	ascii	0x1b	CLlDriver::StartServerDp().
0x1c78c8	0x1c60c8	.data	ascii	0x2a	Unable to create DirectPlay server player.
0x1c78f4	0x1c60f4	.data	ascii	0x17	CLlDriver::ConnectDp().
0x1c790c	0x1c610c	.data	ascii	0x18	Unable to create events.
0x1c7928	0x1c6128	.data	ascii	0x17	CLlDriver::ConnectDp().
0x1c7940	0x1c6140	.data	ascii	0x22	Unable to join DirectPlay session.
0x1c7964	0x1c6164	.data	ascii	0x17	CLlDriver::ConnectDp().
0x1c797c	0x1c617c	.data	ascii	0x23	Unable to create DirectPlay player.
0x1c79a4	0x1c61a4	.data	ascii	0x1d	CLlDriver::HandleMessageDp().
0x1c79c2	0x1c61c2	.data	ascii	0x19	Received invalid message.
0x1c79e0	0x1c61e0	.data	ascii	0x1d	CLlDriver::HandleMessageDp().
0x1c79fe	0x1c61fe	.data	ascii	0x21	Message from disconnected client.
0x1c7a24	0x1c6224	.data	ascii	0x1d	CLlDriver::HandleMessageDp().
0x1c7a42	0x1c6242	.data	ascii	0x25	Acknoweledgement on guaranteed media.
0x1c7a6c	0x1c626c	.data	ascii	0x1d	CLlDriver::HandleMessageDp().
0x1c7a8a	0x1c628a	.data	ascii	0x2b	DirectPlay is busy, I go to sleep for 10ms.
0x1c7ab8	0x1c62b8	.data	ascii	0x18	CLlDriver::SendDataDp().
0x1c7ad1	0x1c62d1	.data	ascii	0x1f	Cannot receive acknowledgement.
0x1c7af4	0x1c62f4	.data	ascii	0x18	CLlDriver::SendDataDp().
0x1c7b0d	0x1c630d	.data	ascii	0x2b	DirectPlay is busy, I go to sleep for 10ms.
0x1c7b3c	0x1c633c	.data	ascii	0x1c	CLlDriver::GetBlockSizeDp().
0x1c7b59	0x1c6359	.data	ascii	0x13	Unable to get caps.
0x1c7b70	0x1c6370	.data	ascii	0x5	ERROR
0x1c7b78	0x1c6378	.data	ascii	0x5	ERROR
0x1c7b80	0x1c6380	.data	ascii	0x5	ERROR
0x1c7b88	0x1c6388	.data	ascii	0x8	WARNING!
0x1c7b94	0x1c6394	.data	ascii	0x8	WARNING!
0x1c7ba0	0x1c63a0	.data	ascii	0x8	WARNING!
0x1c7bac	0x1c63ac	.data	ascii	0x19	Unrecognized error value.
0x1c7bc8	0x1c63c8	.data	ascii	0x8	Outposts
0x1c7bd4	0x1c63d4	.data	ascii	0x8	Outposts
0x1c7be0	0x1c63e0	.data	ascii	0x8	Outposts
0x1c7bec	0x1c63ec	.data	ascii	0x1b	Invalid outpost production!
0x1c7c08	0x1c6408	.data	ascii	0x6	Patrol
0x1c7c10	0x1c6410	.data	ascii	0xb	StandGround
0x1c7c20	0x1c6420	.data	ascii	0x7	Players
0x1c7c28	0x1c6428	.data	ascii	0x7	Mission
0x1c7c30	0x1c6430	.data	ascii	0x8	Monsters
0x1c7c40	0x1c6440	.data	ascii	0xb	HumanFriend
0x1c7c4c	0x1c644c	.data	ascii	0x6	Groups
0x1c7c54	0x1c6454	.data	ascii	0x6	Groups
0x1c7c5c	0x1c645c	.data	ascii	0x6	.Group
0x1c7c64	0x1c6464	.data	ascii	0x5	Items
0x1c7c6c	0x1c646c	.data	ascii	0x12	Potion Big Healing
0x1c7c80	0x1c6480	.data	ascii	0xf	Potion Big Mana
0x1c7c90	0x1c6490	.data	ascii	0x24	Unit can't enter map - no free place
0x1c7cb8	0x1c64b8	.data	ascii	0x28	Unit can't return to map - no free place
0x1c7ce4	0x1c64e4	.data	ascii	0x2e	Unit: Canceling wrong spell from item(scroll?)
0x1c7d18	0x1c6518	.data	ascii	0x6	Shield
0x1c7d20	0x1c6520	.data	ascii	0x8	 created
0x1c7d2c	0x1c652c	.data	ascii	0xd	Invalid unit 
0x1c7d3c	0x1c653c	.data	ascii	0xb	Man_Unarmed
0x1c7d48	0x1c6548	.data	ascii	0x4	Hero
0x1c7d54	0x1c6554	.data	ascii	0x4	Man_
0x1c7d5c	0x1c655c	.data	ascii	0x7	Unknown
0x1c7d64	0x1c6564	.data	ascii	0x8	 created
0x1c7d70	0x1c6570	.data	ascii	0xe	Invalid human 
0x1c7d80	0x1c6580	.data	ascii	0x24	Wood Staff {castSpell=Fire_Arrow:20}
0x1c7da8	0x1c65a8	.data	ascii	0x2d	Uncommon Wood Staff {castSpell=Fire_Arrow:20}
0x1c7dd8	0x1c65d8	.data	ascii	0x1f	Uncommon Steel Two Handed Sword
0x1c7df8	0x1c65f8	.data	ascii	0x12	Uncommon Steel Axe
0x1c7e0c	0x1c660c	.data	ascii	0x13	Uncommon Steel Mace
0x1c7e20	0x1c6620	.data	ascii	0x13	Uncommon Steel Pike
0x1c7e34	0x1c6634	.data	ascii	0x1d	Uncommon Magic Wood Short Bow
0x1c7e54	0x1c6654	.data	ascii	0x24	Wood Staff {castSpell=Fire_Arrow:10}
0x1c7e7c	0x1c667c	.data	ascii	0x2d	Uncommon Wood Staff {castSpell=Fire_Arrow:10}
0x1c7eac	0x1c66ac	.data	ascii	0x10	Iron Short Sword
0x1c7ec0	0x1c66c0	.data	ascii	0x13	Uncommon Bronze Axe
0x1c7ed4	0x1c66d4	.data	ascii	0x14	Uncommon Bronze Mace
0x1c7eec	0x1c66ec	.data	ascii	0xb	Bronze Pike
0x1c7ef8	0x1c66f8	.data	ascii	0x17	Uncommon Wood Short Bow
0x1c7f10	0x1c6710	.data	ascii	0x9	-unnamed-
0x1c7f1c	0x1c671c	.data	ascii	0xf	chr\\%s\\lockflag
0x1c7f2c	0x1c672c	.data	ascii	0xe	 disconnected.
0x1c7f3c	0x1c673c	.data	ascii	0x7	Player 
0x1c7f44	0x1c6744	.data	ascii	0x4	Self
0x1c7f4c	0x1c674c	.data	ascii	0x25	Warning - no more free scanMask bit's
0x1c7f74	0x1c6774	.data	ascii	0x25	Warning - no more free scanMask bit's
0x1c7f9c	0x1c679c	.data	ascii	0x23	Warning - player number overflow 32
0x1c7fc0	0x1c67c0	.data	ascii	0x1b	I don't know how to attack 
0x1c7fdc	0x1c67dc	.data	ascii	0x19	Unknown magic damage type
0x1c7ff8	0x1c67f8	.data	ascii	0x25	MapLayer() call - Invalid Area Effect
0x1c8020	0x1c6820	.data	ascii	0xd	 - no such ID
0x1c8030	0x1c6830	.data	ascii	0xf	Invalind spell 
0x1c8040	0x1c6840	.data	ascii	0xd	 - no such ID
0x1c8050	0x1c6850	.data	ascii	0x10	Invalind spell #
0x1c8064	0x1c6864	.data	ascii	0x1e	Invalid spell #0 - can't cast.
0x1c8084	0x1c6884	.data	ascii	0x5	Ghost
0x1c808c	0x1c688c	.data	ascii	0x2c	Spell, oops - can't cast point effect of x,y
0x1c80bc	0x1c68bc	.data	ascii	0x2c	Effect affects not implemented yet parameter
0x1c80ec	0x1c68ec	.data	ascii	0x1a	Oops - unknown Effect case
0x1c8108	0x1c6908	.data	ascii	0xb	+1234567890
0x1c8114	0x1c6914	.data	ascii	0xc	+-1234567890
0x1c8128	0x1c6928	.data	ascii	0x9	permanent
0x1c8134	0x1c6934	.data	ascii	0x9	singleuse
0x1c8140	0x1c6940	.data	ascii	0x7	charges
0x1c8148	0x1c6948	.data	ascii	0x8	duration
0x1c8154	0x1c6954	.data	ascii	0xa	continuous
